f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
3.2874389,-0.89318526,2.7426438,1.5886475,-0.92463684,7.202586,-11.277645,-8.395411,-7.7205977,-2.7743983,-1.2933004,-7.1410465,-5.232355,-4.87869,11.73795,7.831413,-3.4357095,-2.0697272,-7.2418623,-8.795798,-1.0985552,-2.870687,-2.2131531,-7.8180046,-3.3402815,0.5026422,1.5159824,-0.20131591,-5.917293,4.683586,-3.3615353,2.2413828,-0.8980099,-6.8560743,-0.6998453,1.5795107,2.9120753,-0.89078826,7.2385077,5.684663,-3.4400008,3.4707294,9.881616,10.451431,-5.544331,-3.079814,7.9078445,-5.4625254,-6.2846475,-1.9686786,0.926923,-1.1789515,-2.4633014,-2.973476,-2.0701108,-3.6443396,13.770874,2.2996352,6.842865,-3.0268018,-1.9422953,-1.6837363,-12.500696,-6.7727737,-7.7270784,-9.375602,-7.409501,7.967019,1.1709683,4.681083,3.0474305,3.9116862,-4.1998754,2.4194343,4.5518413,-2.2365258,3.2164192,2.7633793,-1.4348364,-5.9560847,-6.007887,-0.5878283,2.6344616,-5.936619,-0.030611224,0.88811946,2.710884,6.363262,7.796999,-5.3775353,7.849193,-2.8357382,4.9157653,0.8932556,-2.0494008,-9.111344,-1.557361,-7.8092313,3.777936,6.75785,-4.648391,3.9983544,-2.873316,-4.017591,2.225158,0.8421529,9.036178,-3.3202257,5.5133843,1.3617679,4.1587434,-0.7695216,-0.28103393,-1.4589615,-5.234986,3.0654154,3.0634372,2.0003483,8.5053005,8.927006,-2.3812964,1.0401781,-4.999161,-2.1112654,-2.5816896,7.919834,0.6664411,-0.5195149
-3.832914,-4.65669,3.8662896,-7.801087,0.9366361,2.238385,-0.19577312,8.163324,-3.034811,9.356634,-2.9700167,-6.0706444,0.7629048,-4.317135,-5.0116715,0.6035191,1.1988447,-1.2630043,4.552945,4.867623,8.615508,3.0814657,6.5243187,-9.225471,-1.0208216,-4.4070745,-0.21842979,-2.145882,-2.4711792,10.207892,-1.9879205,1.5217307,-0.10699946,-0.07787958,0.2860555,2.9837534,6.3739934,8.830538,4.2430353,3.4152088,-7.569133,-0.0237481,7.5580454,4.269671,0.47390956,4.0457535,1.1167622,6.9417725,-0.22299576,-1.3098462,1.2712451,-14.229202,1.9450359,-19.09401,-6.2918615,1.6696804,2.8816233,-4.3141446,-3.90072,6.2791834,-1.5889378,11.713592,-0.45066234,1.9910963,7.179372,0.41365233,-4.2377825,0.047029898,-0.7483101,-7.0804415,-1.3202085,-2.9346123,3.2149355,-1.5152338,-1.5894796,-2.0987444,1.2798445,2.6429915,-6.579046,-4.9057674,4.378773,-1.4648439,-7.650209,1.2651601,2.1319447,-7.1141863,1.3265088,2.6417558,3.6969821,2.2796562,-6.4553766,2.3235178,-2.1930113,-0.7225544,4.666061,7.3049393,9.249251,5.818573,-1.1482178,1.9630374,4.510993,-1.4303163,0.38498858,4.2830706,-1.1952679,-3.5970688,-3.199676,3.4720662,0.36690158,2.3436756,3.2328482,-2.8315802,4.298604,3.583297,-6.2022743,7.986667,-2.83729,-8.197101,-5.816529,-5.4086466,1.9428706,-2.7638762,-1.313648,2.842423,1.9279348,1.9214369,4.0862327,2.1206028
-7.594979,2.450214,-1.8885214,-4.417111,-5.8572054,2.7181945,3.1263452,-0.8505782,0.6828104,2.9451847,-5.7908382,5.190273,3.2512257,13.194084,-1.139012,-2.1584594,3.9764574,4.438906,-3.8062606,0.061187156,3.3182101,-5.9299555,-1.9561417,1.3442,6.6489005,-4.237893,-7.644139,-10.621678,-7.4762754,-8.472728,-0.5520437,-7.543416,-3.1445045,-3.875852,-1.5882283,6.162262,2.5850022,1.5921316,-1.6221398,-1.4927398,2.0761237,3.6318038,-5.532273,0.61418766,-9.907865,0.3761317,4.030509,-1.683549,8.280081,-3.8553774,1.9817164,0.7493856,-1.2155824,-0.7364489,-1.2377169,5.0533266,8.440667,-0.49283218,3.9745877,-4.6526875,5.3050528,-3.9411986,4.863233,12.738922,-0.20320368,-11.688651,-2.3275774,8.094446,3.058445,2.3838453,4.7205257,2.9526043,5.8961906,3.8847795,8.533578,2.3116481,3.5717552,-1.7369597,-4.2537603,9.770388,0.9067383,5.649539,-1.2354703,-3.3917103,1.3211617,7.7765484,3.1887696,-9.684447,-0.58846384,9.865632,0.092324674,-10.470632,11.250634,3.0769072,-0.55280346,-2.2570536,4.6736193,-4.3659554,6.7169657,2.545671,1.4041259,0.9652253,-0.63896155,4.507397,-4.157082,-5.8381214,3.074115,3.083221,2.199042,0.85393035,-0.43155098,3.3018284,1.6313337,-2.7719038,-0.34805125,11.595005,-7.343371,3.1170797,-8.532443,-0.019420221,-1.143964,-10.164596,2.1597545,-1.2587633,-11.412705,4.155193,8.0705,7.6220946
3.178168,-5.0874953,2.1684463,5.6297207,-9.197163,-6.6843324,-0.28506723,-1.6470816,-1.7043667,-4.809458,4.3879395,1.584874,-0.47720566,6.0843406,2.9837782,-4.832522,0.9836642,-3.9047096,4.1413193,0.20591989,-0.27320474,-2.9191332,7.523533,-0.1707307,-2.940127,-2.1717315,2.9338157,3.129161,2.9239302,-0.38351467,10.317587,-2.0517678,-3.4111018,-5.400428,3.153984,6.9798665,-1.1931933,-5.4629874,-4.7477117,3.4823725,2.8136559,0.57373726,-3.3864791,0.5655781,-1.1237402,1.0128032,4.3403993,1.6324524,3.232875,0.30222368,2.9947522,1.5191598,-8.420392,-2.255573,-1.1626418,-3.0886285,-2.0453298,9.664469,-4.2748065,4.63351,-9.405511,-0.3976244,1.2063549,2.6911466,3.8325331,5.6539297,-2.3640652,-3.1081965,6.449427,-1.3627284,-5.393105,-6.04448,-2.7019892,1.8714278,-0.28217867,4.504318,-2.0751622,1.8407177,4.868899,-2.4112492,2.8481045,-1.8751663,-0.38307944,-2.2944767,-5.1754665,2.83352,-1.5011555,-0.7184008,1.2786547,2.490719,3.2405298,-1.1096989,-3.8593447,1.136854,-8.915673,-7.067509,-5.821228,-6.604706,4.3466067,-3.9610255,-1.8879608,6.3135204,-2.5530677,1.4281324,-5.099099,-3.4854064,-5.33729,-0.4469027,3.1348302,-8.072389,2.2490044,0.50988334,-3.9193394,-9.251085,1.3113848,-3.256038,2.610639,0.34945273,7.1392756,-2.8951364,-5.4657364,-0.3111743,2.6266909,6.793687,2.6574912,1.7074802,7.239039,-6.915747
-0.4647356,-3.9859898,3.1273832,-5.0529733,6.082751,14.391905,4.0281067,2.189545,-2.1487775,-8.604364,-3.600379,-4.945278,-8.16262,7.066792,1.5644194,1.2318174,-0.7852422,-0.589607,5.2435813,-1.1434667,2.632546,-0.7648598,-1.6582153,-6.5314193,-8.275713,-2.1831098,-0.63966286,-8.055025,-0.27545884,0.6656719,-8.158049,-3.4698157,1.197512,1.9966658,-4.435725,-0.49516925,7.081671,4.418914,-1.8478502,-3.6835163,-3.2422159,2.3092234,0.31128514,3.213293,1.4182845,3.6955125,0.6750345,3.5387309,6.079324,-4.4838624,-9.101298,9.276073,0.5052311,-8.897503,-2.935775,4.184411,-0.50775844,-0.88504755,7.1923776,-5.519195,-4.1038766,0.573495,1.2279153,0.15904945,4.2545958,0.35680896,2.5225039,-0.52269393,-0.8735476,2.2450786,1.8243706,4.4544597,2.468232,0.6560986,-3.3649995,0.15881936,-0.057311743,0.42799318,9.20738,-4.1115327,3.7542837,4.008914,-0.52759165,12.149769,-1.8140395,2.151948,-4.6089544,-2.0935936,1.6472415,2.2087133,0.2189395,7.0805016,0.4716094,-2.6756656,13.691567,3.8425245,-1.1984687,-4.700548,-4.8781376,4.973544,-2.4958148,0.97144973,-0.97334826,4.3173027,-3.636082,-4.768626,1.80433,3.328225,0.775535,-4.0945444,3.2540274,-2.8302753,-4.2209935,-2.7127707,8.878165,3.869617,1.6788485,4.467746,14.375026,-8.42207,-2.7395775,-3.685612,-6.209557,-4.8486195,-0.4439227,-5.2377877,3.0808313,0.6951341
-4.337725,-5.439824,-0.8060147,-6.781365,2.8607461,-1.650372,-6.979047,-5.9644094,4.179274,4.040826,10.238032,13.935519,0.72043335,-5.068919,-10.04716,0.1191687,-4.262268,-2.6556988,-1.5349618,0.64269173,3.904787,0.57901084,0.22075854,-4.8214617,-8.27214,-1.3920404,-1.1663842,9.946067,1.6369134,5.299039,-3.180244,-5.6492953,-5.377761,-3.68559,9.455635,-2.6421058,4.4801273,-4.841142,3.5522115,2.5996592,-0.16359678,0.96512973,-5.1197634,1.1060083,-2.4247003,-7.1765413,-6.462831,0.20897403,10.567407,-0.22081031,0.43784508,3.8028567,7.246193,2.892937,1.2402129,7.4770274,2.1330817,8.391348,0.96704143,-5.9752393,-6.779117,8.459791,7.8056183,-0.31735635,-3.0602658,7.030544,-4.890469,-5.2144055,2.8247929,-2.4070098,0.94084656,-1.27664,1.6418895,6.6781135,-0.97794545,3.2507284,-10.2216425,1.0129671,-3.3581514,-5.6109767,-2.8655357,-2.2202258,3.8120978,-5.5019846,0.4187063,-1.1833903,-2.4023304,7.3330765,2.3804994,5.438487,-2.0909717,-5.253104,-1.6983408,1.4984686,3.5287285,-6.1177726,1.4711416,1.7597709,10.636626,9.808309,-4.235079,-1.7942969,-6.63906,-3.0609045,0.79637927,6.8104315,-3.5701895,-1.8282611,-11.463448,-2.681639,-5.3416886,-2.0629587,-5.0562515,-0.13815668,-8.993254,-7.1810465,10.196737,-5.005979,-4.6391554,8.345953,15.648791,-5.514397,-1.5912511,3.4625406,8.804744,-1.9697466,-0.74968106,4.94876
6.2853885,-4.766483,2.6592572,0.32705015,0.16201285,-3.7088401,-0.92320037,-8.573938,1.2591994,0.4606042,-0.42642084,-7.1607203,3.2735765,2.1118944,-5.514108,-0.8223276,-6.765964,-5.812696,-2.679115,3.9955955,-2.4760473,3.7348125,-2.5205495,1.1338942,-1.9059297,5.403119,-2.919883,-6.743691,-6.6047053,-2.8400638,-6.6074414,1.7651942,-3.0501275,11.895553,-6.4046288,1.5153186,-6.1338663,-4.5372567,1.7404299,-11.281571,1.6108046,9.774906,-3.7790985,1.8658572,4.646055,-1.5005109,-0.49800026,-12.311641,1.7684107,0.46815422,-3.4927905,-0.26481664,-4.9725876,-2.858749,2.1372955,-6.4780173,4.9174566,-6.766824,-3.6877904,8.022889,7.5427184,0.4210844,-4.715653,-2.5717444,1.1963922,-0.7772211,0.21939379,-0.34258687,-2.2033916,-6.3914757,-3.0184128,3.7320414,-7.8554296,-1.4914597,-3.3166575,0.16774291,-2.2051196,7.0474796,2.2487323,-6.8899994,5.4966974,-5.0306296,-3.069379,0.8529823,-2.985366,5.2410746,-3.7205262,-2.7888584,-3.6807752,-2.4319458,5.778254,3.3084683,8.731296,10.24542,-4.9549866,1.8078449,-6.1343412,-3.0667818,-4.027823,-6.5570917,-5.722516,-1.2015421,-6.289208,3.439709,-4.793447,14.705821,-2.4316409,-0.029271126,-6.0868006,8.60555,5.2551804,2.2791636,-6.772442,3.6085093,-5.936074,5.6177535,4.4560943,0.46743378,-11.467578,-5.4181395,4.6705303,5.9349885,5.825669,-6.976055,1.5525522,5.999441,-7.6979227,-0.60148585
3.4911764,2.521908,2.5324824,-3.7420661,9.065962,0.9240638,-8.150171,-4.376024,-10.161711,1.069246,-0.8317636,-2.7602358,10.353469,4.0345826,3.67926,-3.2111163,-4.7191887,-0.27577016,-0.81411576,-9.848671,-0.8589579,1.5711484,-1.4402694,-5.3488398,-3.7066655,-1.605623,2.2876308,3.3560443,4.7639246,-1.815337,-0.94185156,4.6037073,3.8481278,-1.9342873,6.837741,4.6022153,6.04887,9.932624,-4.1734815,1.2892641,-2.3287222,-0.1311684,-4.168357,-5.9826717,1.9074595,-3.1451955,-0.22936945,-4.3073306,-5.066524,1.3858249,1.7698758,3.8838346,12.6192465,2.108092,1.5478977,-4.190896,-8.382317,8.932745,-4.8926945,-4.417251,1.7436279,-1.4204704,-3.5441492,-0.19981788,5.3604646,-2.9050612,-7.066975,5.0321436,0.7145525,-2.9287293,-6.8629932,-5.5958858,0.29673612,5.3441906,-5.435322,-0.8052042,4.037282,-10.259018,7.5055475,-6.424919,1.9646639,1.2347218,8.250863,2.0043905,-12.866877,-5.638685,0.81008506,1.1310644,4.043429,3.3091846,4.54056,-2.3670547,-10.095282,-4.2838144,2.9429088,-6.3787465,3.4045699,5.568142,0.112144455,-15.083548,-6.3970723,11.007236,-2.858553,-10.299025,5.960273,0.93632346,5.1191263,0.39372808,3.9998817,1.5366828,1.772487,10.924044,4.6039824,-9.007695,2.2944236,5.55269,7.042612,-1.0791247,7.055959,4.700889,13.338966,-4.444238,-0.26769698,-1.3226511,-2.7060142,-4.718332,-13.496468,-0.2311245
2.8516977,-9.341093,-5.467794,6.8365545,-2.1052814,4.0533204,-0.132283,0.072930574,6.5179152,-3.163151,-9.645346,-3.2848997,2.2143934,2.7990975,-6.5119224,-4.4220915,-4.803916,0.62517554,-7.1066384,-2.3599377,-4.4015217,4.822828,4.6173005,-0.21852118,-2.0276458,0.74078345,-5.06511,-4.1297445,-4.9600916,-3.2154434,-7.588411,0.32784855,4.0207148,-8.427692,-0.14347082,0.9141449,0.09898907,0.5993793,-8.367644,-6.720695,0.52361953,5.1779695,-11.110688,1.1990372,5.232557,0.120049566,1.3936683,-3.5098214,-0.1101321,-9.791224,-12.17922,6.664705,-4.888604,-1.806387,-6.4996843,-7.4044423,-0.52167004,-4.31668,1.5322015,2.0252442,2.3770134,0.55780643,5.959457,-7.4836235,0.26216453,6.4035025,4.656706,-6.4096036,-1.5906898,6.6065354,3.5160341,2.0618885,-2.2551274,-3.529082,1.8188959,-3.122973,0.7291235,-0.5525509,-2.463386,2.0190296,14.701062,-8.287421,0.65143645,-2.9721053,5.06087,0.34489152,3.0548108,5.6703386,0.43910545,5.6026382,-10.114189,7.334617,3.0439584,4.6937747,-6.199537,-4.5599074,1.8084561,1.0723516,0.9345759,3.7014253,-10.050144,4.3269887,-0.5039448,-1.9842238,-5.352848,1.6994188,-12.295422,3.8948934,-8.497524,-0.8710769,-2.0458548,6.4072514,-2.424449,-2.084642,-2.193561,4.7593346,4.9598737,-3.4050872,-2.221509,-7.1880255,1.1880944,-8.328421,4.7282743,1.1434474,10.390829,-4.646384,-0.1880553,6.8835974
1.3652537,-1.2425432,3.2941563,2.2745233,2.7687173,-2.957384,5.5899477,9.663777,-5.3967476,-5.466529,6.606969,-1.1930707,7.001001,-2.7599669,6.579054,0.19529153,2.307868,6.4807568,-2.660024,-4.977751,-0.60488313,3.0799503,-7.305171,4.0881033,-3.3749504,5.6860538,-11.711213,-3.4277143,-6.9960246,-4.9109125,-0.11577666,-0.42433363,-1.7865703,0.13181135,0.8808095,-4.182553,3.1465101,3.7283132,2.5995872,3.6318967,0.32109803,10.589666,-0.6487348,-1.2370882,-5.334734,-6.4820294,-5.8732224,-4.8800015,-1.2617803,0.01054281,1.1791197,-2.3597424,3.3936365,2.7174668,-1.0795599,-4.967669,5.3545895,-0.37607348,-7.236963,1.4925504,1.8761866,-3.6112432,0.7602909,-5.7547154,6.871701,6.7122674,-1.9193125,2.5534854,-13.176595,-6.619726,-1.1839237,-6.1445665,3.6704493,11.996911,-5.4395347,-3.0711708,2.5108087,7.8027964,-7.092755,1.958172,9.574491,-7.0639257,-6.919101,-0.5197603,-1.2174641,3.5877519,1.3490754,-8.893681,3.4752634,-2.516024,5.8866525,-4.4857483,-3.6974235,2.5090015,4.110868,1.3499097,-6.5940347,3.5811431,-6.9676228,2.0164123,-7.606335,2.1558685,-4.074738,-5.5216165,2.8583965,0.16613843,-3.6644094,5.3614593,-2.90344,0.50022477,1.0322222,-4.2351646,2.3575253,-3.4525833,-1.1176531,5.6714997,-3.544865,-9.890567,7.1305275,12.852191,-1.1800822,-10.73672,-0.22135727,-0.25882864,-2.5797696,-5.5722437,1.3022077,3.3579402
1.3813143,-3.0287585,-0.93123925,-6.8329244,-3.0115268,-2.6652472,0.2692243,-1.7973794,3.2150483,5.154002,1.5088083,2.1248772,0.8226744,1.2318714,-3.8350618,1.0005002,-0.6491988,10.40013,8.394722,2.541658,-2.5458024,-5.6356773,6.0466433,1.5462171,2.2887516,-9.395429,4.555294,0.92635995,-5.453958,-4.1925426,1.8207136,0.28942096,0.5557697,-0.60042346,-1.7048626,-0.38719594,8.6125965,-12.072886,-2.8884084,1.7046975,2.2943509,-1.4453343,-7.6544633,1.1336621,7.375859,-7.4019427,4.2476554,-1.0777906,0.31767195,-5.0164037,-1.2493935,4.900676,2.0502496,9.5117855,5.329675,2.6908975,8.639231,3.274532,4.3894124,-1.6880426,1.7254665,-3.4188683,5.214124,-5.6818256,3.8484123,-0.30718502,7.073203,4.6284246,8.871267,5.120029,-8.950445,0.39648306,-4.0883913,-1.9226421,6.418815,2.1908724,-3.7876906,-5.1999583,0.54857236,-7.8347287,-3.881657,3.25833,6.196169,4.3647237,-13.163424,3.339407,-0.09160643,2.0543964,8.811647,-9.614003,-2.5679557,3.9221127,-10.0012245,7.3023443,3.7868924,4.2427087,-3.4445589,3.6489077,5.76263,1.0886527,1.8295301,0.3995017,-3.5063198,-0.49771425,-0.9186954,1.2965555,4.7324414,-4.41363,0.23292118,8.34662,-4.49598,-5.0097804,1.2871922,3.1702766,-0.12961641,6.26361,3.9643471,4.4932294,2.7661767,11.908943,-4.402669,-11.247169,8.47523,-3.512375,-0.76327765,5.235221,-8.175384,-7.680148
-8.1158285,-4.460877,3.309302,-0.53397673,1.8070946,-8.037897,-12.741298,-1.0678754,-2.8586812,1.4411043,2.748859,0.2947392,3.955855,0.14746518,1.8943424,-2.8203433,-0.99524224,3.6750753,4.1778684,-1.9306235,3.0387437,-1.9502232,-0.6656085,2.474953,-10.500207,-5.4866123,-7.052713,-10.359237,-4.639197,3.635864,-2.2279253,0.8703368,6.853188,6.9405756,0.44953462,5.774725,-0.60209537,-3.8933992,-1.9297113,-6.9576674,-4.40236,-2.2715254,2.764583,6.631058,-6.8393035,2.3434958,-6.0732536,2.6026182,-1.5869787,-7.1480126,5.5977345,-1.1754014,-1.6568848,-4.2427683,-4.9777107,2.8585474,-2.7354481,0.5654398,0.5346511,6.5225673,-0.3654058,-7.3786097,4.8249693,-1.1666534,5.323292,0.2492262,-1.0139784,0.52718675,10.816919,10.791809,-0.83340514,1.9828274,3.4605033,-4.9096527,1.2660732,1.7261889,-1.0739081,-2.571854,-8.710442,-10.760531,-3.5703592,-2.2507262,-1.0771943,9.716646,5.460738,-3.4463303,3.8458216,-1.4212135,-1.5024993,2.013876,1.4110957,-0.78786296,6.0164456,-3.557289,-1.3183281,11.964404,1.0862211,8.837647,1.5170038,5.0008225,-2.103682,0.41846794,-2.9597142,1.6545333,-5.3076797,2.6583116,5.0365963,1.3870502,-1.5711763,1.7803016,-2.3870573,3.6590464,-9.954679,-2.686182,-8.446718,-7.6363106,7.1114516,6.490985,-3.7727127,-7.6808724,-15.057756,-2.251505,10.209632,2.36579,-0.7603959,3.117697,-8.038314,-1.4716032
8.777635,-2.5228636,0.6984934,0.6883873,2.207869,-2.0488248,-2.8572536,-6.7632537,0.043026537,2.0322316,-0.29846424,-8.16903,4.8142066,0.41328856,-2.4620333,0.68198633,-8.576735,-5.0566425,-1.7073458,7.0450497,-3.4845905,4.580051,-2.3403184,0.20886388,-0.6572831,3.0197077,-0.3053916,-8.555697,-6.573316,-2.8361967,-7.304099,1.2558901,-2.1037111,11.620598,-9.007155,0.5709817,-6.10063,-2.4921741,0.74014,-10.144928,2.7471836,11.186534,-2.3376164,3.249212,4.2463727,-1.387352,-3.9496858,-11.422138,4.246942,-0.9148448,-5.584458,0.60002244,-3.7560267,-1.50902,3.7486846,-5.7675014,5.5217347,-6.2627306,-4.0777655,9.793055,5.5442524,2.0692596,-4.8777795,-3.2028615,-0.03634675,-1.5838151,-1.6167512,-0.7889894,-1.8884647,-7.273639,-1.2783283,2.003625,-9.100971,-0.83343,-5.3565574,-0.71228856,-0.8625425,7.3520565,2.5073652,-6.709124,5.103966,-3.8845758,-2.6451705,2.5984776,-2.8326771,4.038116,-2.3712904,-4.242215,-1.2582327,-2.8720305,5.7045684,2.7464461,7.538348,10.04507,-4.2822447,0.8564167,-5.566739,-4.9733477,-3.371736,-4.9602227,-7.0491567,-0.19688627,-5.2984543,4.6349044,-3.405079,15.014164,-2.4953194,1.0024117,-6.098439,8.543426,6.6807804,1.7540638,-7.5273356,1.8744473,-5.5232525,6.8171434,3.352569,-0.65659165,-14.731298,-5.5121126,4.2696915,6.38179,5.535921,-7.8086042,0.5063637,4.546981,-6.4504137,-0.57896775
-9.688164,-2.739761,-10.731156,1.668049,-0.88660073,5.2392626,5.2345095,0.50220144,-3.990435,1.187839,-2.5588768,-0.5544056,5.209062,-3.3793213,4.1972437,2.7108698,-5.523839,5.065333,2.8797355,-0.079248995,-5.198586,-3.7240658,-2.9202952,1.3274609,-5.3689256,3.068922,-7.6748705,-0.70876163,0.07850071,12.0609665,-5.372374,7.992324,1.0272155,3.1298122,-0.28018063,1.9793363,-0.7438246,5.695647,-1.2291629,6.0093446,-3.83388,-1.1641555,-4.2123384,0.68914604,8.562446,-0.013929993,0.06924875,-6.6477146,-0.9120686,-9.534523,-3.6750743,0.58030164,4.736926,15.73391,-0.97628057,7.165017,0.8446569,-0.5899778,3.9473877,-0.93708676,1.0192072,-1.7497066,-6.6621423,-7.1731796,2.4192321,-3.3655596,-2.6776836,-1.2332507,2.9093046,2.060344,-1.5869905,5.718574,6.77194,5.4557,4.5065637,5.675741,5.502459,2.9464273,3.862437,3.723137,-5.8653226,3.7078967,-6.7426295,-4.02054,7.293111,4.4120836,9.620015,-2.0614595,-5.5432825,-1.2711492,-0.64012223,-1.1323644,6.339753,-2.6365879,1.8258297,-5.030187,1.9860063,-1.751402,-4.300251,-0.92881393,-1.0138677,-1.014711,8.565577,-1.9302298,-1.9181185,-9.970972,-4.3385515,-1.1045378,-4.949702,7.9504085,-2.5194283,6.887474,-0.90277505,2.643987,0.46851793,-0.575302,7.879029,-10.3014345,-10.077759,-2.1558168,-0.5987507,2.0097823,2.340634,-1.1672474,7.301063,5.224772,1.380713,3.8672514
-3.8505213,-4.7791834,2.2515347,-6.582946,2.9377677,1.8145409,-0.6413621,8.007864,-3.9057028,9.509023,-1.3178537,-6.3364167,0.2702972,-6.1892548,-3.710589,0.19956961,1.7911578,-4.3488326,4.0262933,7.5141006,7.5498013,2.0200298,8.696025,-10.670963,-2.3575265,-4.1407905,0.5593974,-1.010387,-0.51320004,8.330707,-1.3460015,1.1662714,-0.31578222,-1.9066566,-3.0937586,-0.03726089,4.5559416,8.638495,1.7770736,3.9415116,-5.4145665,0.0452642,4.3021007,3.9613523,1.7656054,5.509835,2.2299523,4.4487767,1.9503361,0.9318278,-0.090558276,-14.756786,2.720719,-18.39943,-8.966842,1.7406839,2.090258,-5.3427644,-1.508738,4.4107847,-2.5191493,10.414911,-0.61565506,2.336012,6.135551,0.36260784,-6.3613505,0.29400063,-0.5851192,-6.7687716,-0.24644202,-3.8134496,3.9546914,-0.041715026,-0.8328216,1.7756464,-0.9574075,3.6319854,-6.231279,-5.485773,5.616788,-2.3725364,-8.054993,4.117355,2.637517,-6.614228,1.4242691,2.8577468,1.1659324,3.3561647,-8.097164,2.6188314,-2.4441962,-4.089814,5.4071736,8.643457,10.326044,7.146422,0.38676476,0.16964626,2.1046784,0.49351934,0.7901098,3.283336,-1.2228075,-3.26683,-3.494327,4.0992723,-0.38109994,3.3691916,5.0064607,-3.9366808,3.0194745,2.4563186,-6.095901,7.5473857,-3.3480356,-8.291765,-4.6337214,-4.7301936,-0.50118035,-1.8376566,-2.2068677,2.7422607,1.4569786,0.82549095,0.8101185,2.3496568
-2.9411316,-5.3332586,-0.32625735,-8.737205,3.607497,-1.4610463,-6.958886,-5.5188856,1.2138877,5.481828,9.517843,14.996271,2.9050214,-5.073825,-10.016629,3.7123137,-3.2136083,-0.99145377,-2.5798318,-0.87936395,6.926204,0.66879946,-0.58402264,-5.438769,-5.395985,-1.9862798,0.52276635,7.9626637,-1.3206639,4.985478,-1.4891703,-5.297662,-6.8163967,-3.0958838,10.920564,-2.760811,4.896571,-3.6902308,5.200062,0.967927,-0.10862999,0.03175228,-2.6194472,3.6638124,-3.7621264,-6.3213987,-6.6467824,1.1133282,8.436293,1.0076249,-0.28544822,0.6796998,5.3764052,-0.2983058,-1.3425664,6.4746895,2.8240354,8.131856,2.339519,-6.8673735,-5.448272,7.0564094,10.378591,-0.3185761,-0.618428,6.5048013,-7.116369,-6.5720015,2.9456747,-2.187099,0.17493361,0.6785281,1.6638259,6.764121,0.38075292,5.442684,-10.077935,1.2615799,-3.1710584,-8.054006,-4.0800934,-1.9898967,4.139422,-6.871944,-2.3339672,-2.6568818,-1.2758211,5.168915,4.1573653,6.9825044,-0.8240174,-2.6315885,-2.3811996,1.0880427,1.4291854,-5.4861674,1.0326554,-0.06512718,13.143574,10.628569,-3.4583614,-2.150618,-7.138223,-2.9859512,0.871988,5.159608,-3.8440642,-2.647781,-10.350032,0.2183744,-3.7956927,-1.0196481,-2.9695067,0.03160213,-8.300552,-7.9068203,8.807753,-7.7169952,-7.558537,10.699244,14.985321,-6.7624702,-0.8448403,0.07242533,7.687612,-6.1685905,-0.6209339,3.9848616
2.994306,-2.9617147,2.3652124,-5.764533,-1.8115606,-2.006679,0.7121451,-2.0438676,2.0042942,4.2134423,-0.8458981,1.8020688,-0.354905,0.12536076,-5.603284,1.8783267,-1.069632,8.467867,8.262017,2.7171166,-4.702176,-4.9774737,4.355152,-0.98383373,2.17389,-9.582984,3.6369276,3.0106156,-5.2235403,-0.8667976,2.0618458,1.1038021,-2.2986438,-2.5830278,0.9876733,1.2406974,8.948968,-13.721692,-0.03693898,1.2845888,2.4839635,-1.2180638,-9.212339,1.807298,8.43139,-6.7495894,3.7179847,-1.9553483,-0.307991,-4.830332,-1.6554693,6.119118,3.9790561,9.419996,5.3413587,0.8266362,8.691976,1.7804375,3.5558646,-0.69332325,1.2869436,-3.6677713,4.916298,-6.7707586,2.6572466,-0.4567258,4.623192,3.0648496,8.808474,4.023182,-7.955393,-0.899975,-4.5230947,-1.0490423,7.9327135,3.4549239,-3.9133272,-5.198451,-1.4045355,-5.0672064,-3.2162647,0.68110704,5.6040435,3.5347285,-11.60928,0.86738104,-1.5072899,1.9538025,8.438255,-10.668736,-3.984601,1.7151815,-8.318593,6.3026347,0.5309005,3.7013996,-0.87419206,6.2685146,6.061296,1.5381184,-0.5492594,3.9878006,-4.1296973,-1.773777,2.0450172,1.5070462,5.563501,-5.8754826,-0.19504261,8.023849,-3.1397543,-2.828066,1.4107933,4.1327243,0.26030797,5.6162853,3.2544467,3.850055,4.0536914,11.652435,-1.0393672,-10.097923,7.175457,-3.008523,0.7738524,6.7417536,-7.3327827,-6.6368046
